time,temp_oil,oil_heat_input,water_cooling_power,overheating
281.360;69.000;83.000;28.000;2126
281.400;69.000;83.000;27.000;1947
281.440;69.000;83.000;27.000;1889
281.480;69.000;83.000;27.000;1953
281.520;69.000;83.000;26.000;1840
281.560;69.000;83.000;26.000;1795
281.600;69.000;83.000;23.000;1715
281.640;69.000;83.000;23.000;1626
281.680;69.000;83.000;23.000;1826
281.720;69.000;83.000;23.000;1737
281.760;69.000;83.000;23.000;1715
281.800;69.000;83.000;21.000;1811
281.840;69.000;83.000;21.000;1826
281.880;69.000;83.000;21.000;1942
281.920;69.000;83.000;20.000;2002
281.960;69.000;83.000;20.000;2042
282.000;69.000;83.000;21.000;2206
282.040;69.000;83.000;21.000;2309
282.080;69.000;83.000;21.000;2382
282.120;69.000;83.000;23.000;2586
282.160;69.000;83.000;23.000;3526
282.200;69.000;83.000;33.000;5122
282.240;69.000;83.000;33.000;5557
282.280;69.000;83.000;33.000;5633
282.320;69.000;83.000;51.000;5221
282.360;69.000;83.000;51.000;5394
282.400;69.000;83.000;68.000;5534
282.440;69.000;83.000;68.000;6035
282.480;69.000;83.000;68.000;6600
282.520;69.000;83.000;74.000;7227
282.560;69.000;83.000;74.000;8361
282.600;69.000;83.000;98.000;8655
282.640;69.000;83.000;98.000;8123
282.680;69.000;83.000;98.000;7571
282.720;69.000;83.000;117.000;7004
282.760;69.000;83.000;117.000;6574
282.800;69.000;83.000;117.000;6294
282.840;69.000;83.000;100.000;6139
282.880;69.000;83.000;100.000;6074
282.920;69.000;83.000;88.000;6259
282.960;69.000;83.000;88.000;6482
283.000;69.000;83.000;88.000;6798
283.040;69.000;83.000;89.000;7065
283.080;69.000;83.000;89.000;7505
283.120;69.000;83.000;102.000;7890
283.160;69.000;83.000;102.000;8143
283.200;69.000;83.000;102.000;8248
283.240;69.000;83.000;113.000;8216
283.280;69.000;83.000;113.000;8194
283.320;69.000;83.000;120.000;8196
283.360;69.000;83.000;120.000;8158
283.400;69.000;83.000;120.000;8143
283.440;69.000;83.000;113.000;8092
283.480;69.000;83.000;113.000;8004
283.520;69.000;83.000;112.000;7903
283.560;69.000;83.000;112.000;7792
283.600;69.000;83.000;112.000;7676
283.640;69.000;83.000;112.000;7573
283.680;69.000;83.000;112.000;7494
283.720;69.000;83.000;111.000;7418
283.760;69.000;83.000;111.000;7522
283.800;69.000;83.000;111.000;7880
283.840;69.000;83.000;107.000;8210
283.880;69.000;83.000;107.000;8457
283.920;69.000;83.000;113.000;8573
283.960;69.000;83.000;113.000;8720
284.000;69.000;83.000;113.000;8833
284.040;69.000;83.000;126.000;8841
284.080;69.000;83.000;126.000;8873
284.120;69.000;83.000;128.000;8917
284.160;69.000;83.000;128.000;8888
284.200;69.000;83.000;128.000;8846
284.240;69.000;83.000;128.000;8891
284.280;69.000;83.000;128.000;8865
284.320;69.000;83.000;126.000;8800
284.360;69.000;83.000;126.000;8741
284.400;69.000;83.000;126.000;8800
284.440;69.000;83.000;129.000;8836
284.480;69.000;83.000;129.000;9000
284.520;69.000;83.000;128.000;9305
284.560;69.000;83.000;128.000;9718
284.600;69.000;83.000;128.000;10067
284.640;69.000;83.000;136.000;10442
284.680;69.000;83.000;136.000;10806
284.720;69.000;83.000;156.000;11160
284.760;69.000;83.000;156.000;11560
284.800;69.000;83.000;156.000;11956
284.840;69.000;83.000;169.000;12417
284.880;69.000;83.000;169.000;12744
284.920;69.000;83.000;169.000;13106
284.960;69.000;83.000;188.000;13280
285.000;69.000;83.000;188.000;13446
285.040;69.000;83.000;200.000;13586
285.080;69.000;83.000;200.000;13692
285.120;69.000;83.000;200.000;13774
285.160;69.000;83.000;208.000;13844
285.200;68.000;83.000;208.000;13914
285.240;69.000;83.000;212.000;13888
285.280;69.000;83.000;212.000;13793
285.320;68.000;83.000;212.000;13729
285.360;68.000;83.000;212.000;13679
285.400;68.000;83.000;212.000;13648
285.440;68.000;83.000;204.000;13654
285.480;68.000;83.000;204.000;13742
285.520;68.000;83.000;204.000;13837
285.560;68.000;83.000;204.000;13863
285.600;68.000;83.000;204.000;13895
285.640;68.000;83.000;212.000;13914
285.680;68.000;83.000;212.000;14038
285.720;68.000;83.000;212.000;14340
285.760;68.000;83.000;204.000;14763
285.800;68.000;83.000;204.000;15052
285.840;68.000;83.000;232.000;14534
285.880;68.000;83.000;232.000;14851
285.920;68.000;83.000;232.000;15007
285.960;68.000;83.000;222.000;14577
286.000;68.000;83.000;222.000;14333
286.040;68.000;83.000;217.000;13755
286.080;68.000;83.000;217.000;12931
286.120;68.000;83.000;217.000;11961
286.160;68.000;83.000;188.000;11025
286.200;68.000;83.000;188.000;10380
286.240;68.000;83.000;156.000;10518
286.280;68.000;83.000;156.000;10952
286.320;68.000;83.000;156.000;11278
286.360;68.000;83.000;158.000;11441
286.400;68.000;83.000;158.000;11485
286.440;68.000;83.000;172.000;11914
286.480;68.000;83.000;172.000;12371
286.520;68.000;83.000;172.000;12647
286.560;68.000;83.000;185.000;12652
286.600;68.000;83.000;185.000;12679
286.640;68.000;83.000;185.000;12771
286.680;68.000;83.000;185.000;12853
286.720;68.000;83.000;185.000;12908
286.760;68.000;83.000;188.000;12947
286.800;68.000;83.000;188.000;13037
286.840;68.000;83.000;188.000;13020
286.880;68.000;83.000;192.000;13020
286.920;68.000;83.000;192.000;12925
286.960;68.000;83.000;196.000;12892
287.000;68.000;83.000;196.000;12897
287.040;68.000;83.000;196.000;12831
287.080;68.000;83.000;188.000;12787
287.120;67.000;83.000;188.000;12798
287.160;67.000;83.000;181.000;12847
287.200;67.000;83.000;181.000;12875
287.240;67.000;83.000;181.000;12919
287.280;67.000;83.000;196.000;12908
287.320;67.000;83.000;196.000;12947
287.360;67.000;83.000;188.000;12815
287.400;67.000;83.000;188.000;12744
287.440;67.000;83.000;188.000;12663
287.480;67.000;83.000;188.000;12610
287.520;67.000;83.000;188.000;12479
287.560;67.000;83.000;188.000;12417
287.600;67.000;83.000;188.000;12448
287.640;67.000;83.000;188.000;12594
287.680;67.000;83.000;192.000;12853
287.720;67.000;83.000;192.000;13089
287.760;67.000;83.000;200.000;13321
287.800;67.000;83.000;200.000;13531
287.840;67.000;83.000;200.000;13755
287.880;67.000;83.000;208.000;13972
287.920;67.000;83.000;208.000;14177
287.960;67.000;83.000;217.000;14111
288.000;67.000;83.000;217.000;12970
288.040;67.000;83.000;217.000;11843
288.080;67.000;83.000;192.000;10118
288.120;67.000;83.000;192.000;10416
288.160;67.000;83.000;142.000;11385
288.200;67.000;83.000;142.000;11282
288.240;67.000;83.000;142.000;10913
288.280;67.000;83.000;161.000;11025
288.320;67.000;83.000;161.000;11459
288.360;67.000;83.000;172.000;11609
288.400;67.000;83.000;172.000;11677
288.440;67.000;83.000;172.000;11741
288.480;67.000;83.000;158.000;11909
288.520;67.000;83.000;158.000;12028
288.560;67.000;83.000;172.000;11760
288.600;67.000;83.000;172.000;11185
288.640;67.000;83.000;172.000;10924
288.680;67.000;83.000;163.000;10478
288.720;67.000;83.000;163.000;9986
288.760;67.000;83.000;147.000;9490
288.800;67.000;83.000;147.000;9110
288.840;67.000;83.000;147.000;8965
288.880;67.000;83.000;123.000;8405
288.920;67.000;83.000;123.000;7934
288.960;67.000;83.000;123.000;7639
289.000;67.000;83.000;108.000;8154
289.040;67.000;83.000;108.000;8787
289.080;67.000;83.000;114.000;9213
289.120;67.000;83.000;114.000;9389
289.160;67.000;83.000;114.000;9683
289.200;67.000;83.000;123.000;9099
289.240;67.000;83.000;123.000;8465
289.280;67.000;83.000;128.000;8349
289.320;67.000;83.000;128.000;8198
289.360;67.000;83.000;128.000;8187
289.400;67.000;83.000;117.000;8723
289.440;67.000;83.000;117.000;8761
289.480;67.000;83.000;128.000;9014
289.520;67.000;83.000;128.000;10228
289.560;67.000;83.000;128.000;10043
289.600;67.000;83.000;149.000;9554
289.640;67.000;83.000;149.000;9345
289.680;67.000;83.000;133.000;9563
289.720;67.000;83.000;133.000;9848
289.760;67.000;83.000;133.000;10305
289.800;67.000;83.000;140.000;10060
289.840;67.000;83.000;140.000;9557
289.880;67.000;83.000;135.000;9334
289.920;67.000;83.000;135.000;9442
289.960;68.000;83.000;135.000;9807
290.000;67.000;83.000;136.000;9923
290.040;67.000;83.000;136.000;9794
290.080;67.000;83.000;136.000;9674
290.120;67.000;83.000;136.000;9823
290.160;68.000;83.000;136.000;9993
290.200;68.000;83.000;140.000;10183
290.240;68.000;83.000;140.000;10131
290.280;67.000;83.000;144.000;10526
290.320;67.000;83.000;144.000;10909
290.360;67.000;83.000;144.000;11070
290.400;67.000;83.000;161.000;10980
290.440;67.000;83.000;161.000;11106
290.480;68.000;83.000;161.000;11432
290.520;68.000;83.000;161.000;11583
290.560;68.000;83.000;161.000;11578
290.600;67.000;83.000;166.000;11516
290.640;68.000;83.000;166.000;11627
290.680;67.000;83.000;166.000;11769
290.720;67.000;83.000;166.000;11755
290.760;68.000;83.000;166.000;11811
290.800;68.000;83.000;175.000;11885
290.840;68.000;83.000;175.000;12087
290.880;68.000;83.000;175.000;12111
290.920;68.000;83.000;172.000;12279
290.960;68.000;83.000;172.000;12396
291.000;68.000;83.000;175.000;12401
291.040;68.000;83.000;175.000;12557
291.080;68.000;83.000;175.000;12631
291.120;68.000;83.000;181.000;12771
291.160;68.000;83.000;181.000;12914
291.200;68.000;83.000;185.000;12992
291.240;68.000;83.000;185.000;13077
291.280;68.000;83.000;185.000;13210
291.320;68.000;83.000;192.000;13339
291.360;68.000;83.000;192.000;13452
291.400;68.000;83.000;192.000;13495
291.440;68.000;83.000;192.000;12295
291.480;68.000;83.000;192.000;11350
291.520;68.000;83.000;181.000;9986
291.560;68.000;83.000;181.000;10176
291.600;68.000;83.000;142.000;12224
291.640;68.000;83.000;142.000;11746
291.680;68.000;83.000;142.000;11248
291.720;68.000;83.000;178.000;11214
291.760;68.000;83.000;178.000;11659
291.800;68.000;83.000;169.000;11769
291.840;68.000;83.000;169.000;11645
291.880;68.000;83.000;169.000;11682
291.920;68.000;83.000;166.000;11952
291.960;68.000;84.000;166.000;12077
292.000;68.000;83.000;172.000;12033
292.040;68.000;83.000;172.000;12072
292.080;68.000;84.000;172.000;12205
292.120;68.000;83.000;181.000;12165
292.160;68.000;84.000;181.000;12264
292.200;68.000;84.000;175.000;12205
292.240;68.000;84.000;175.000;12345
292.280;68.000;84.000;175.000;12310
292.320;68.000;84.000;181.000;12285
292.360;68.000;84.000;181.000;12396
292.400;68.000;84.000;181.000;12448
292.440;68.000;84.000;181.000;12620
292.480;68.000;84.000;181.000;12594
292.520;68.000;84.000;185.000;12668
292.560;68.000;84.000;185.000;12663
292.600;68.000;84.000;178.000;12776
292.640;68.000;84.000;178.000;12903
292.680;68.000;84.000;178.000;12987
292.720;68.000;84.000;188.000;13094
292.760;68.000;84.000;188.000;13315
292.800;68.000;84.000;200.000;13428
292.840;68.000;84.000;200.000;13599
292.880;68.000;84.000;200.000;13630
292.920;68.000;84.000;192.000;13667
292.960;68.000;84.000;192.000;13667
293.000;68.000;84.000;192.000;13117
293.040;68.000;84.000;208.000;12366
293.080;68.000;84.000;208.000;11454
293.120;68.000;84.000;169.000;10660
293.160;68.000;84.000;169.000;11834
293.200;68.000;84.000;169.000;11569
293.240;68.000;84.000;166.000;11316
293.280;68.000;84.000;166.000;11503
293.320;68.000;84.000;156.000;11538
293.360;68.000;84.000;156.000;11650
293.400;68.000;84.000;156.000;11686
293.440;68.000;84.000;161.000;11709
